DateTime4,LV ActivePower (kW),Theoretical_Power_Curve (KWh),Wind Speed (m/s),Temperature,DewPoint,Humidity,Pressure
03-11-2018 10.20,2223.937337,2512.094917,9.57615439,54,45,72,29.67
03-11-2018 10.50,2259.942668,2573.269451,9.665984155,55,45,67,29.67
03-11-2018 11.20,1467.459676,1497.78859,7.891347408,55,45,67,29.67
03-11-2018 11.50,1769.764648,1909.643822,8.60788997,57,45,63,29.67
03-11-2018 12.20,1751.606649,1903.94797,8.610271136,59,45,59,29.67
03-11-2018 12.50,1592.387654,1740.641234,8.339189688,59,45,59,29.67
03-11-2018 13.20,1878.423991,2005.936287,8.772285461,61,45,55,29.67
03-11-2018 13.50,2125.920003,2297.787914,9.249553045,61,41,48,29.64
03-11-2018 14.20,2315.870361,2598.342405,9.710261345,63,39,42,29.64
03-11-2018 14.50,2049.205648,2243.604828,9.154523849,63,41,45,29.64
03-11-2018 15.20,2085.448974,2265.014314,9.186894735,63,37,39,29.64
03-11-2018 15.50,2043.220663,2337.54883,9.297258377,63,43,48,29.61
03-11-2018 16.20,2880.881999,3177.577367,10.9015398,61,45,55,29.61
03-11-2018 16.50,2973.924316,3253.949476,11.24624983,61,43,52,29.61
03-11-2018 17.20,3585.718669,3600,13.42467975,59,45,59,29.61
03-11-2018 17.50,3597.40332,3598.833529,13.42954985,55,45,67,29.61
03-11-2018 18.20,3602.17041,3600,14.16530355,55,45,67,29.61
03-11-2018 18.50,3595.98763,3600,13.6381499,54,45,72,29.64
03-11-2018 19.20,3535.10498,3598.751265,13.08781656,52,45,76,29.64
03-11-2018 19.50,3584.516683,3600,13.54629326,52,45,76,29.64
03-11-2018 20.20,3567.659342,3596.24498,12.98673344,52,45,76,29.64
03-11-2018 20.50,3144.045329,3431.272754,11.61211999,54,43,67,29.64
03-11-2018 21.20,3235.342041,3441.150109,12.09773318,52,43,71,29.64
03-11-2018 21.50,3254.240071,3515.042947,12.06066322,54,43,67,29.64
03-11-2018 22.20,2846.180745,3175.139364,10.85830307,50,43,76,29.64
03-11-2018 22.50,2595.547038,3047.405196,10.465813,52,39,62,29.64
03-11-2018 23.20,2756.929037,3224.013309,10.96168009,52,39,62,29.64
03-11-2018 23.50,2756.948324,3169.423925,10.79438337,52,41,67,29.64
04-11-2018 0.20,1968.222656,2218.007564,9.114384333,55,48,77,29.55
04-11-2018 0.50,1493.653687,1702.002235,8.288743655,55,46,72,29.52
04-11-2018 1.20,1683.903361,1934.573389,8.655879021,55,46,72,29.52
04-11-2018 1.50,792.615682,666.2151423,6.048425357,54,48,82,29.52
04-11-2018 2.20,572.7372436,537.0403457,5.627769311,55,46,72,29.55
04-11-2018 2.50,453.6424052,514.6633664,5.50621748,50,43,88,29.64
04-11-2018 3.20,539.4075674,580.9858756,5.648184459,50,43,88,29.64
04-11-2018 3.50,1105.845337,1405.323112,7.775866349,54,46,77,29.55
04-11-2018 4.20,1132.610677,1320.822966,7.620463689,52,46,82,29.55
04-11-2018 4.50,794.2901,887.3722786,6.538069884,50,46,87,29.55
04-11-2018 5.20,763.8910319,504.6409822,5.617462953,50,46,87,29.55
04-11-2018 5.50,530.2354635,388.9921587,5.201810837,50,46,87,29.55
04-11-2018 5.50,530.2354635,388.9921587,5.201810837,50,46,87,29.52
04-11-2018 6.20,753.0126953,913.5739806,6.736414909,50,46,87,29.55
04-11-2018 6.20,753.0126953,913.5739806,6.736414909,50,46,87,29.52
04-11-2018 6.50,481.8850403,604.9760148,5.854073048,52,46,82,29.52
04-11-2018 7.20,315.6626282,269.660461,4.717984676,54,46,77,29.52
04-11-2018 7.50,654.0986735,577.9706961,5.842229207,54,50,88,29.52
04-11-2018 8.20,639.2731323,573.9994853,5.837397099,57,48,72,29.55
04-11-2018 8.50,664.2612305,562.6745122,5.783517996,59,50,72,29.55
04-11-2018 9.20,479.3193563,364.7010798,5.094876448,59,50,72,29.55
04-11-2018 9.50,436.5238037,307.3461463,4.879045645,61,52,72,29.55
04-11-2018 10.20,566.8668009,402.1194651,5.25746568,63,52,68,29.55
04-11-2018 10.50,599.4445394,700.2834574,6.206715902,64,52,64,29.55
04-11-2018 11.20,647.0523478,756.0386276,6.365730286,68,52,56,29.55
04-11-2018 11.50,664.6183675,726.043625,6.278772831,68,52,56,29.55
04-11-2018 12.20,432.8417969,486.4590451,5.548509598,70,54,56,29.52
04-11-2018 12.50,538.3846029,579.9705981,5.79202191,70,52,53,29.52
04-11-2018 13.20,1059.150228,1183.092036,7.351998806,70,54,56,29.52
04-11-2018 13.50,1371.477661,1534.563313,8.002554099,70,54,56,29.52
04-11-2018 14.20,1704.999675,2020.169497,8.794938723,68,52,56,29.52
04-11-2018 14.50,1480.963623,1695.973778,8.282462756,68,54,60,29.52
04-11-2018 15.20,866.0597331,846.6024521,6.584908644,68,54,60,29.52
04-11-2018 15.50,741.1015015,904.7111409,6.741917928,64,54,68,29.52
04-11-2018 16.20,1093.082682,1220.364845,7.402111689,66,54,64,29.52
04-11-2018 16.50,1291.823975,1398.898459,7.754216512,64,54,68,29.52
04-11-2018 17.20,1542.799357,1690.728795,8.263376395,66,54,64,29.52
04-11-2018 17.50,1959.969401,2551.44103,9.649692854,64,54,68,29.49
04-11-2018 18.20,2988.973958,3505.797922,11.92261664,64,54,68,29.49
04-11-2018 18.50,3123.275716,3565.366344,12.3497467,63,52,68,29.49
04-11-2018 19.20,2917.559326,3483.113455,11.80726973,61,52,72,29.49
04-11-2018 19.50,3157.244629,3408.793842,11.54726664,61,52,72,29.52
04-11-2018 20.20,3258.853028,3553.304475,12.30359999,61,52,72,29.52
04-11-2018 20.50,3251.327637,3563.518286,12.33102004,61,52,72,29.52
04-11-2018 21.20,3102.522624,3539.964327,12.14550654,61,54,77,29.52
04-11-2018 21.50,3226.127686,3567.419562,12.44875654,61,54,77,29.52
04-11-2018 22.20,3128.147949,3548.570497,12.34193993,61,52,72,29.52
04-11-2018 22.50,2812.75,3212.885962,10.8932867,59,54,82,29.52
04-11-2018 23.20,2892.144694,3300.033698,11.23613676,61,52,72,29.52
04-11-2018 23.50,2848.06901,3281.281411,11.26739661,61,52,72,29.52
05-11-2018 0.20,2333.292318,2816.873091,10.13444424,61,57,88,29.43
05-11-2018 0.50,2959.162597,3296.61067,11.07961337,61,57,88,29.43
05-11-2018 1.20,3443.942952,3555.012618,12.29617024,61,57,88,29.43
05-11-2018 1.50,3454.426351,3561.149799,12.66846688,61,57,88,29.43
05-11-2018 2.20,2557.876302,2891.887863,10.34890493,61,57,88,29.43
05-11-2018 2.50,3170.465006,3405.842999,11.57638677,50,43,88,29.64
05-11-2018 3.20,3442.128011,3539.266512,12.16383966,50,43,88,29.64
05-11-2018 3.50,3429.462321,3567.017642,12.37510999,61,57,88,29.43
05-11-2018 4.20,3564.634033,3598.725297,13.13597997,61,57,88,29.43
05-11-2018 4.50,3554.80127,3585.1487,12.70978674,59,57,94,29.43
05-11-2018 5.20,3290.627686,3496.046808,12.11865679,61,57,88,29.43
05-11-2018 5.50,3255.892985,3448.270306,12.08841991,61,57,88,29.43
05-11-2018 5.50,3255.892985,3448.270306,12.08841991,61,57,88,29.46
05-11-2018 6.20,3572.801351,3594.642486,12.97558339,61,57,88,29.46
05-11-2018 6.50,3569.091634,3600,13.41397349,61,57,88,29.46
05-11-2018 7.20,3397.712972,3537.133714,12.27444999,63,57,82,29.46
05-11-2018 7.50,3286.391927,3496.390239,12.22646999,63,59,88,29.46
05-11-2018 8.20,2591.618001,2865.863706,10.26112715,63,59,88,29.46
05-11-2018 8.50,3123.559001,3373.59926,11.32516003,63,59,88,29.46
05-11-2018 9.20,2812.022624,3125.793593,10.68559011,63,59,88,29.46
05-11-2018 9.50,2851.833008,3097.649129,10.66827647,63,59,88,29.46
05-11-2018 10.20,2851.621012,3227.667023,10.88162009,64,57,77,29.49
05-11-2018 10.50,2763.753662,3161.371995,10.72170321,68,57,68,29.46
05-11-2018 11.20,2161.652018,2482.54727,9.542458535,66,57,73,29.49
05-11-2018 11.50,2482.413004,2890.454678,10.18037764,66,55,68,29.49
05-11-2018 12.20,2142.472005,2360.963972,9.347413062,68,55,64,29.49
05-11-2018 12.50,1376.28597,1459.884136,7.807644844,66,55,68,29.49
05-11-2018 13.20,1469.342651,1456.983117,7.86607488,68,55,64,29.49
05-11-2018 13.50,2061.780029,2144.217577,8.998799324,68,55,64,29.49
05-11-2018 14.20,2027.56429,2085.985843,8.903909365,66,54,64,29.49
05-11-2018 14.50,2216.752035,2358.283112,9.329558373,68,54,60,29.49
05-11-2018 15.20,2409.930257,2588.702217,9.688460032,66,54,64,29.49
05-11-2018 15.50,2604.754232,2761.268738,10.00381279,66,55,68,29.49
05-11-2018 16.20,3004.625326,3234.028271,10.98013655,64,55,73,29.49
05-11-2018 16.50,3235.579997,3444.014274,11.74883016,64,55,73,29.49
05-11-2018 17.20,3180.413656,3399.303295,11.41621335,64,55,73,29.49
05-11-2018 17.50,2481.159994,2698.893075,9.918484688,64,55,73,29.49
05-11-2018 18.20,3301.622721,3466.570591,11.8220431,63,57,82,29.49
05-11-2018 18.50,2983.969971,3260.224371,11.0766166,61,57,88,29.49
05-11-2018 19.20,2897.271973,3192.87216,10.80436325,63,57,82,29.49
05-11-2018 19.50,3428.347656,3548.789283,12.47200997,63,57,82,29.49
05-11-2018 20.20,3289.472982,3504.20709,11.92621009,61,59,94,29.49
05-11-2018 20.50,2730.290039,3032.587571,10.58953635,61,59,94,29.49
05-11-2018 21.20,2653.863606,3004.455172,10.43043105,61,59,94,29.49
05-11-2018 21.50,3161.903971,3430.745379,11.55802981,61,59,94,29.52
05-11-2018 22.20,3033.551595,3403.66425,11.45364698,61,59,94,29.52
05-11-2018 22.50,2637.540609,3007.849256,10.440883,61,59,94,29.52
05-11-2018 23.20,3018.307943,3340.613828,11.20693016,61,59,94,29.52
05-11-2018 23.50,2674.396647,3026.785639,10.43390973,59,57,94,29.52
06-11-2018 0.20,3123.977376,3407.305443,11.51299985,70,64,83,29.43
06-11-2018 0.50,2602.642008,2951.799066,10.34154987,68,63,83,29.43
06-11-2018 1.20,2523.228353,3013.166403,10.42096678,68,64,88,29.43
06-11-2018 1.50,2564.149333,3025.611801,10.47441514,68,64,88,29.43
06-11-2018 2.20,2703.410645,3233.118865,10.91432349,68,64,88,29.43
06-11-2018 2.50,2670.051025,3147.929078,10.68763669,50,43,88,29.64
06-11-2018 3.20,2234.227702,2590.692224,9.713689485,50,43,88,29.64
06-11-2018 3.50,2139.787598,2435.594179,9.470784505,68,64,88,29.43
06-11-2018 4.20,2716.22404,3173.064762,10.75152651,68,64,88,29.4
06-11-2018 4.50,3006.777995,3371.77898,11.32320309,68,64,88,29.43
06-11-2018 5.20,2955.641683,3347.513908,11.25892004,68,64,88,29.43
06-11-2018 5.50,3459.853678,3560.415458,12.31953971,68,64,88,29.43
06-11-2018 6.20,3345.146973,3508.19827,11.98426978,68,64,88,29.43
06-11-2018 6.20,3345.146973,3508.19827,11.98426978,70,64,83,29.43
06-11-2018 6.50,2616.011637,2995.319024,10.44338989,70,64,83,29.43
06-11-2018 7.20,2911.207276,3333.708942,11.20512009,72,64,78,29.43
06-11-2018 7.50,2648.31429,3001.013686,10.53036086,72,63,73,29.43
06-11-2018 8.20,2519.703695,2932.716293,10.2568922,73,63,69,29.43
06-11-2018 8.50,2807.514079,3281.0872,11.05090014,75,63,65,29.43
06-11-2018 9.20,2777.321289,3155.864498,10.73715687,75,61,61,29.43
06-11-2018 9.50,3158.0507,3462.48819,11.78439013,75,61,61,29.43
06-11-2018 10.20,2783.836019,3159.673915,10.76981354,77,61,57,29.43
06-11-2018 10.50,2861.716309,3251.484277,10.94762643,79,61,54,29.43
06-11-2018 11.20,2978.945313,3359.518979,11.27469349,79,59,51,29.46
06-11-2018 11.50,2830.91333,3157.984247,10.72653007,79,57,47,29.46
06-11-2018 12.20,2426.969035,2766.410468,10.03471279,81,59,48,29.46
06-11-2018 12.50,2756.764404,3175.109931,10.77393977,81,57,45,29.46
06-11-2018 13.20,2541.670329,3005.515655,10.37900671,82,57,42,29.46
06-11-2018 13.50,2325.816976,2658.005451,9.81766796,81,55,42,29.46
06-11-2018 14.20,1995.342367,2158.890179,9.016341208,81,57,45,29.46
06-11-2018 14.50,2588.344971,2937.98123,10.26828003,82,57,42,29.46
06-11-2018 15.20,3020.472982,3334.751591,11.24291006,81,57,45,29.46
06-11-2018 15.50,2708.651693,2958.109574,10.34987418,81,59,48,29.46
06-11-2018 16.20,3174.532959,3435.295287,11.60023657,79,59,51,29.46
06-11-2018 16.50,2583.812663,2831.578252,10.20420774,79,59,51,29.43
06-11-2018 17.20,3127.247314,3432.133558,11.6488533,79,61,54,29.46
06-11-2018 17.50,2960.033692,3244.694212,10.9618934,77,59,54,29.43
06-11-2018 18.20,2612.492025,2915.128247,10.33459854,75,61,61,29.43
06-11-2018 18.50,3008.64331,3338.039572,11.20491346,75,59,57,29.46
06-11-2018 19.20,3127.364665,3373.432264,11.39149666,73,61,65,29.46
06-11-2018 19.50,2634.911377,2973.418411,10.3940471,72,61,69,29.46
06-11-2018 20.20,2873.152018,3257.159017,10.96275997,70,61,73,29.46
06-11-2018 20.50,2907.808675,3223.465367,10.94550323,70,63,78,29.46
06-11-2018 21.20,2652.517578,3036.421182,10.47746786,70,64,83,29.49
06-11-2018 21.50,2440.154704,2806.421391,10.02427197,70,63,78,29.49
06-11-2018 22.20,2047.351969,2285.179164,9.207384745,68,64,88,29.49
06-11-2018 22.50,1880.691935,2020.644201,8.805981318,68,64,88,29.49
06-11-2018 23.20,1707.607015,1881.133651,8.563231627,68,64,88,29.49
06-11-2018 23.50,1781.61735,1946.06803,8.680141767,68,64,88,29.49
07-11-2018 0.20,2105.878988,2335.354329,9.294501941,73,68,83,29.52
07-11-2018 0.50,2009.569702,2260.729985,9.178652445,73,68,83,29.52
07-11-2018 1.20,1922.797038,2160.973164,9.021304449,72,68,88,29.52
07-11-2018 1.50,2114.750651,2415.122466,9.417913119,72,68,88,29.52
07-11-2018 2.20,2733.24471,3088.128454,10.55570666,72,68,88,29.52
07-11-2018 2.50,2562.410645,2987.90544,10.34539318,50,43,88,29.64
07-11-2018 3.20,2875.965658,3244.476576,10.94822375,50,43,88,29.64
07-11-2018 3.50,2617.369059,2972.954224,10.38168494,72,68,88,29.52
07-11-2018 4.20,2767.402425,3100.745746,10.69898319,72,68,88,29.52
07-11-2018 4.50,2554.689698,2912.517681,10.26800791,70,66,88,29.52
07-11-2018 5.20,2177.232625,2440.726096,9.46307691,70,66,88,29.52
07-11-2018 5.50,2117.233073,2366.383666,9.341856321,70,68,94,29.52
07-11-2018 5.50,2117.233073,2366.383666,9.341856321,70,66,88,29.52
07-11-2018 6.20,2004.101644,2202.91921,9.083145777,70,66,88,29.52
07-11-2018 6.20,2004.101644,2202.91921,9.083145777,70,68,94,29.52
07-11-2018 6.50,2218.444051,2559.803292,9.676127117,73,68,83,29.55
07-11-2018 7.20,1618.419637,1773.354158,8.378213882,75,68,78,29.55
07-11-2018 7.50,1082.369242,1139.643636,7.197913806,77,68,74,29.55
07-11-2018 8.20,1512.729329,1556.801756,8.043322086,79,68,69,29.55
07-11-2018 8.50,1880.166341,2051.699866,8.839424451,79,66,65,29.55
07-11-2018 9.20,2129.975057,2335.5264,9.294232686,81,66,61,29.55
07-11-2018 9.50,1931.933309,2132.134962,8.979359627,81,64,58,29.55
07-11-2018 10.20,1459.842,1520.449118,7.980078697,82,64,54,29.55
07-11-2018 10.50,1269.809977,1325.869574,7.617788633,84,64,51,29.55
07-11-2018 11.20,1176.889506,1196.077018,7.337490718,84,63,48,29.52
07-11-2018 11.50,1007.945129,1050.962747,7.063532511,86,63,45,29.52
07-11-2018 12.20,1098.279276,1138.032876,7.237766742,86,66,51,29.52
07-11-2018 12.50,1166.319336,1193.646778,7.373792966,86,66,51,29.52
07-11-2018 13.20,1287.615235,1339.543156,7.620395501,86,63,45,29.52
07-11-2018 13.50,1066.130981,1118.313657,7.21922191,86,63,45,29.52
07-11-2018 14.20,939.8823039,1225.571455,7.400132338,86,63,45,29.52
07-11-2018 14.50,1449.254781,1596.754073,8.050687154,86,64,48,29.52
07-11-2018 15.20,1106.0413,1207.79863,7.400996526,84,66,55,29.52
07-11-2018 15.50,1393.216309,1534.017289,8.000086466,84,66,55,29.52
07-11-2018 16.20,1081.179565,1182.006239,7.347587744,84,66,55,29.52
07-11-2018 16.50,1349.510661,1480.462099,7.909409205,82,68,62,29.52
07-11-2018 17.20,1301.983032,1450.395291,7.858212312,82,66,58,29.52
07-11-2018 17.50,1260.363647,1408.996483,7.782999039,81,68,65,29.52
07-11-2018 18.20,1104.375631,1259.52288,7.500442346,81,68,65,29.52
07-11-2018 18.50,880.1259968,1015.448131,6.988211632,79,68,69,29.52
07-11-2018 19.20,774.6428629,909.9548177,6.755894502,77,68,74,29.55
07-11-2018 19.50,565.2324829,633.3058616,6.02612257,77,68,74,29.55
07-11-2018 20.20,593.5888977,740.3337991,6.301362197,77,68,74,29.55
07-11-2018 20.50,727.1891073,934.7173918,6.813054085,75,68,78,29.55
07-11-2018 21.20,529.0245565,724.3371581,6.271263599,75,68,78,29.55
07-11-2018 21.50,707.007487,858.1481826,6.621093273,75,68,78,29.55
07-11-2018 22.20,909.5940348,1121.796706,7.225661596,73,68,83,29.55
07-11-2018 22.50,1056.826864,1264.725917,7.498719692,73,68,83,29.55
07-11-2018 23.20,680.603007,872.3631743,6.665403684,73,68,83,29.55
07-11-2018 23.50,503.2661946,704.9339422,6.231531779,73,68,83,29.55
08-11-2018 0.20,406.0734558,578.6596507,5.856307666,73,57,57,29.72
08-11-2018 0.50,522.9935811,699.9453148,6.217416286,73,57,57,29.72
08-11-2018 1.20,662.4376628,819.7770064,6.534216245,73,57,57,29.72
08-11-2018 1.50,747.3628744,897.5160377,6.724466165,72,57,60,29.72
08-11-2018 2.20,1012.151571,1157.575801,7.298382282,72,57,60,29.72
08-11-2018 2.50,1314.645345,1557.474058,8.047736804,50,43,88,29.64
08-11-2018 3.20,1288.507691,1608.737204,8.135436694,50,43,88,29.64
08-11-2018 3.50,1188.65332,1532.392358,8.001854261,72,59,64,29.72
08-11-2018 4.20,1483.567668,1855.299381,8.533204556,72,59,64,29.7
08-11-2018 4.50,1107.883301,1407.517989,7.780566215,70,59,68,29.7
08-11-2018 5.20,1227.868286,1450.708047,7.859366893,70,59,68,29.7
08-11-2018 5.50,1564.00236,1877.495471,8.577389081,70,59,68,29.7
08-11-2018 6.20,1115.273295,1311.544026,7.591642062,72,59,64,29.7
08-11-2018 6.50,1037.481323,1238.453886,7.461967786,72,57,60,29.7
08-11-2018 7.20,859.3911539,1002.860108,6.923563162,73,57,57,29.7
08-11-2018 7.50,754.262797,848.1504464,6.569309076,77,57,50,29.7
08-11-2018 8.20,975.2037354,1076.947305,7.126307328,77,57,50,29.7
08-11-2018 8.50,861.2408446,962.434601,6.866805712,79,57,47,29.7
08-11-2018 9.20,636.7903239,758.4022374,6.375522295,81,57,45,29.7
08-11-2018 9.50,585.5260722,716.4315637,6.248521805,81,55,42,29.7
08-11-2018 10.20,347.0609334,393.3470543,5.22269392,50,43,88,29.64
08-11-2018 10.50,764.5025025,855.5643606,6.611767292,50,43,88,29.64
08-11-2018 11.20,755.453654,854.3977688,6.615760644,50,43,88,29.64
08-11-2018 11.50,813.5866089,883.119621,6.678930919,50,43,88,29.64
08-11-2018 12.20,556.7358805,601.4016639,5.917717298,50,43,88,29.64
08-11-2018 12.50,803.1811727,866.2746093,6.649335702,50,43,88,29.64
08-11-2018 13.20,664.4690145,705.2108256,6.230936209,50,43,88,29.64
08-11-2018 13.50,691.1369019,752.273113,6.338756243,50,43,88,29.64
08-11-2018 14.20,544.797343,578.6526369,5.852263292,50,43,88,29.64
08-11-2018 14.50,1278.402628,1331.28533,7.640119393,50,43,88,29.64
08-11-2018 15.20,1027.472127,1059.507403,7.075551987,79,59,51,29.67
08-11-2018 15.50,1443.867676,1399.307825,7.754327774,81,57,45,29.67
08-11-2018 16.20,1371.357341,1433.014614,7.780106386,79,57,47,29.67
08-11-2018 16.50,1068.732768,1084.113154,7.017787456,79,57,47,29.67
08-11-2018 17.20,1165.015523,1194.979538,7.238608042,77,57,50,29.67
08-11-2018 17.50,1421.572672,1499.935822,7.944473267,79,55,44,29.67
08-11-2018 18.20,2027.084676,2263.899508,9.184603691,77,57,50,29.67
08-11-2018 18.50,1777.771973,1980.789079,8.743180911,75,55,50,29.67
08-11-2018 19.20,1382.988322,1502.621517,7.916117509,75,55,50,29.67
08-11-2018 19.50,1357.057983,1528.221237,7.976945241,73,57,57,29.67
08-11-2018 20.20,1355.689331,1526.339364,7.990176042,73,57,57,29.67
08-11-2018 20.50,1661.633992,1949.342744,8.691514969,73,57,57,29.7
08-11-2018 21.20,1737.993978,1987.817044,8.752629916,72,57,60,29.7
08-11-2018 21.50,1802.114339,2073.680725,8.88416036,72,55,57,29.7
08-11-2018 22.20,1754.738688,1993.946253,8.764218648,72,57,60,29.7
08-11-2018 22.50,1386.502685,1604.310563,8.102431456,72,57,60,29.7
08-11-2018 23.20,1367.792318,1546.63452,8.015782356,70,57,64,29.7
08-11-2018 23.50,1371.840658,1528.29276,7.995537917,70,57,64,29.7
09-11-2018 0.20,1366.576376,1611.759797,8.135063807,63,59,88,29.75
09-11-2018 0.50,1081.252319,1214.801536,7.415331682,61,59,94,29.75
09-11-2018 1.20,914.5131634,1024.880076,7.008781751,61,59,94,29.78
09-11-2018 1.50,581.4454142,659.3520382,6.091066678,61,59,94,29.75
09-11-2018 2.20,677.6843567,792.1509654,6.443370024,61,59,94,29.75
09-11-2018 2.50,508.890686,614.4630114,5.948167324,50,43,88,29.64
09-11-2018 3.20,442.235026,529.8268043,5.700291634,50,43,88,29.64
09-11-2018 3.50,466.0807699,571.9674617,5.830770175,63,57,82,29.75
09-11-2018 4.20,538.1535543,644.3968689,6.045093377,61,57,88,29.75
09-11-2018 4.50,623.1733398,744.9870981,6.334686597,61,57,88,29.75
09-11-2018 5.20,668.8952433,799.1839207,6.468061129,61,57,88,29.75
09-11-2018 5.50,989.489502,1165.189018,7.306017081,59,55,88,29.75
09-11-2018 5.50,989.489502,1165.189018,7.306017081,59,57,94,29.75
09-11-2018 6.20,895.2637736,1054.605957,7.084617138,59,55,88,29.75
09-11-2018 6.50,686.1560262,831.3965005,6.561545372,59,55,88,29.75
09-11-2018 7.20,423.68927,472.8242576,5.453472297,63,57,82,29.75
09-11-2018 7.50,307.0284933,361.3871455,5.09136041,66,61,83,29.75
09-11-2018 8.20,176.736318,175.7295141,4.232300361,68,59,73,29.78
09-11-2018 8.50,278.3598989,321.8152686,4.938690344,70,57,64,29.78
09-11-2018 9.20,224.0264943,265.1444905,4.691391627,70,59,68,29.78
09-11-2018 9.50,45.72184117,81.77115499,3.698966344,73,59,61,29.78
09-11-2018 10.20,249.3495992,300.2819166,4.844747543,73,57,57,29.75
09-11-2018 10.50,412.564743,406.848415,5.19790856,73,57,57,29.75
09-11-2018 11.20,359.8856608,401.6573922,5.25394837,73,55,53,29.75
09-11-2018 11.50,364.1577657,363.7568273,5.110716025,75,57,53,29.75
09-11-2018 12.20,502.4879761,515.7219843,5.656830152,75,57,53,29.75
09-11-2018 12.50,635.6297607,678.1394366,6.132457098,73,57,57,29.75
09-11-2018 13.20,756.15507,836.5115091,6.569286982,75,57,53,29.75
09-11-2018 13.50,888.7063193,983.0017782,6.914118608,75,55,50,29.75
09-11-2018 14.20,959.1232502,1059.557233,7.094859759,75,59,57,29.72
09-11-2018 14.50,1150.108826,1263.16709,7.499210676,75,59,57,29.72
09-11-2018 15.20,1180.453328,1234.557549,7.444934368,77,59,54,29.72
09-11-2018 15.50,1130.001221,1190.209697,7.288073063,75,59,57,29.72
09-11-2018 16.20,1608.818359,1746.315943,8.357737541,75,61,61,29.72
09-11-2018 16.50,1265.470663,1376.649214,7.702459653,73,59,61,29.72
09-11-2018 17.20,1257.409994,1351.926663,7.673165322,73,59,61,29.72
09-11-2018 17.50,873.2998862,943.4281941,6.79377079,72,61,69,29.72
09-11-2018 18.20,732.9399007,808.7274877,6.467519283,72,61,69,29.72
09-11-2018 18.50,1072.430318,1171.283649,7.321068287,70,61,73,29.72
09-11-2018 19.20,1276.648315,1414.463072,7.787703991,70,61,73,29.72
09-11-2018 19.50,1403.989014,1552.303945,8.038260937,68,61,78,29.72
09-11-2018 20.20,1299.973673,1444.310047,7.813773473,68,61,78,29.72
09-11-2018 20.50,807.255839,860.4781819,6.632111709,68,61,78,29.72
09-11-2018 21.20,664.5906169,663.1905218,6.087531248,68,61,78,29.72
